genres,id,original_title,release_date
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",38843,Ramona and Beezus,23/07/2010
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",1245,The Remains of the Day,5/11/1993
"[{""id"": 18, ""name"": ""Drama""}]",4995,Boogie Nights,11/09/1997
"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",10413,Nowhere to Run,15/01/1993
"[{""id"": 18, ""name"": ""Drama""}]",14012,Flicka,20/10/2006
"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",9793,The Hills Have Eyes II,22/03/2007
"[{""id"": 27, ""name"": ""Horror""}]",12212,Urban Legends: Final Cut,19/09/2000
"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 10751, ""name"": ""Family""}]",13768,Tuck Everlasting,11/10/2002
"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",8975,The Marine,13/10/2006
"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}]",342521,Keanu,21/04/2016
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",45272,Country Strong,22/12/2010
"[{""id"": 9648, ""name"": ""Mystery""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 878, ""name"": ""Science Fiction""}]",9424,Disturbing Behavior,24/07/1998
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}]",97367,The Place Beyond the Pines,20/03/2013
"[{""id"": 80, ""name"": ""Crime""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",254904,The November Man,27/08/2014
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",18681,Eye of the Beholder,4/09/1999
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 10752, ""name"": ""War""}]",12162,The Hurt Locker,10/10/2008
"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",11495,Firestarter,11/05/1984
"[{""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",64689,Killing Them Softly,20/09/2012
"[{""id"": 53, ""name"": ""Thriller""}]",157849,A Most Wanted Man,25/07/2014
"[{""id"": 35, ""name"": ""Comedy""}]",13166,Freddy Got Fingered,18/04/2001
"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 10751, ""name"": ""Family""}]",15511,VeggieTales: The Pirates Who Don't Do Anything,11/01/2008
"[{""id"": 10402, ""name"": ""Music""}, {""id"": 99, ""name"": ""Documentary""}]",37003,U2 3D,19/05/2007
"[{""id"": 28, ""name"": ""Action""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 878, ""name"": ""Science Fiction""}]",12211,Highlander: Endgame,1/09/2000
"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10402, ""name"": ""Music""}]",13816,Idlewild,25/08/2006
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",51828,One Day,2/03/2011
"[{""id"": 18, ""name"": ""Drama""}]",22798,Whip It,13/09/2009
"[{""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",7501,Knockaround Guys,7/09/2001
"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",10743,Confidence,25/04/2003
"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 35, ""name"": ""Comedy""}]",37718,The Muse,27/08/1999
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10402, ""name"": ""Music""}]",15237,De-Lovely,2/07/2004
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",9686,New York Stories,10/03/1989
"[{""id"": 10751, ""name"": ""Family""}]",17644,Barney's Great Adventure,1/01/1998
"[{""id"": 28, ""name"": ""Action""}]",97430,The Man with the Iron Fists,2/11/2012
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",12257,Home Fries,25/11/1998
"[{""id"": 10749, ""name"": ""Romance""}]",13539,Here On Earth,23/03/2000
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 878, ""name"": ""Science Fiction""}]",68,Brazil,20/02/1985
"[{""id"": 10402, ""name"": ""Music""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",14024,Raise Your Voice,10/08/2004
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]",115,The Big Lebowski,6/03/1998
"[{""id"": 18, ""name"": ""Drama""}]",7874,Black Snake Moan,8/12/2006
"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",4911,Dark Blue,14/12/2002
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",1988,A Mighty Heart,1/01/2007
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",16222,Whatever It Takes,31/03/2000
"[{""id"": 35, ""name"": ""Comedy""}]",9557,Boat Trip,1/10/2002
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 10749, ""name"": ""Romance""}]",9026,The Importance of Being Earnest,17/05/2002
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 10749, ""name"": ""Romance""}]",57943,The Love Letter,1/02/1998
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}]",18276,Hoot,5/05/2006
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}]",8321,In Bruges,8/02/2008
"[{""id"": 35, ""name"": ""Comedy""}]",72359,Peeples,9/05/2013
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10402, ""name"": ""Music""}]",10186,The Rocker,20/08/2008
"[{""id"": 35, ""name"": ""Comedy""}]",25704,Post Grad,21/08/2009
"[{""id"": 18, ""name"": ""Drama""}]",133694,Promised Land,23/09/2012
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",19265,Whatever Works,19/06/2009
"[{""id"": 53, ""name"": ""Thriller""}]",36047,The In Crowd,19/07/2000
"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 37, ""name"": ""Western""}]",8053,The Three Burials of Melquiades Estrada,17/11/2005
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",2290,Jakob the Liar,16/09/1999
"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 9648, ""name"": ""Mystery""}]",5236,Kiss Kiss Bang Bang,5/09/2005
"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 27, ""name"": ""Horror""}]",6552,Idle Hands,30/04/1999
"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}]",1018,Mulholland Drive,16/05/2001
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 10749, ""name"": ""Romance""}]",10075,Blood and Chocolate,26/01/2007
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",38031,You Will Meet a Tall Dark Stranger,23/05/2010
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 878, ""name"": ""Science Fiction""}]",42188,Never Let Me Go,15/09/2010
"[{""id"": 18, ""name"": ""Drama""}]",112430,The Company,5/08/2007
"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 9648, ""name"": ""Mystery""}]",6687,Transsiberian,18/01/2008
"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}]",13853,The Clan of the Cave Bear,17/01/1986
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",31306,Crazy in Alabama,22/10/1999
"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",8461,Funny Games,20/10/2007
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",331592,Listening,11/09/2015
"[{""id"": 18, ""name"": ""Drama""}]",47692,Felicia's Journey,24/11/1999
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 878, ""name"": ""Science Fiction""}]",19,Metropolis,10/01/1927
"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",10045,Banlieue 13,9/11/2004
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}]",400,Things to Do in Denver When You're Dead,1/12/1995
"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",253450,刺客聶隱娘,27/08/2015
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10752, ""name"": ""War""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",9104,Buffalo Soldiers,8/09/2001
"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}]",11190,Возвращение,25/06/2003
"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",16353,Ong Bak 2,4/12/2008
"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}]",23759,Centurion,15/02/2010
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",24206,Silent Trigger,26/06/1996
"[{""id"": 9648, ""name"": ""Mystery""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 27, ""name"": ""Horror""}]",10185,The Midnight Meat Train,7/08/2008
"[{""id"": 18, ""name"": ""Drama""}]",75033,Winnie Mandela,16/09/2011
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",74536,The Son of No One,4/11/2011
"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",31668,All The Queen's Men,14/10/2001
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 10402, ""name"": ""Music""}]",13501,The Good Night,25/01/2007
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 14, ""name"": ""Fantasy""}]",15208,Bathory,4/07/2008
"[{""id"": 16, ""name"": ""Animation""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 10751, ""name"": ""Family""}]",172391,Khumba,18/07/2013
"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",262543,Autómata,9/10/2014
"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}]",9288,Dungeons & Dragons: Wrath of the Dragon God,1/01/2005
"[{""id"": 18, ""name"": ""Drama""}]",370980,Chiamatemi Francesco - Il Papa della gente,3/12/2015
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",20083,新宿事件,22/03/2009
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10769, ""name"": ""Foreign""}]",40880,Pandaemonium,29/06/2001
"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}]",137,Groundhog Day,11/02/1993
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10402, ""name"": ""Music""}]",264999,Magic Mike XXL,1/07/2015
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",454,Romeo + Juliet,31/10/1996
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10752, ""name"": ""War""}]",53457,Elle s'appelait Sarah,16/09/2010
"[{""id"": 18, ""name"": ""Drama""}]",288980,Freedom,21/08/2014
"[{""id"": 37, ""name"": ""Western""}]",33,Unforgiven,7/08/1992
"[{""id"": 18, ""name"": ""Drama""}]",1951,Manderlay,16/05/2005
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",12405,Slumdog Millionaire,12/05/2008
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 53, ""name"": ""Thriller""}]",10998,Fatal Attraction,11/09/1987
"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 35, ""name"": ""Comedy""}]",114,Pretty Woman,23/03/1990
"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}]",9396,Crocodile Dundee II,19/05/1988
"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}]",319910,Broken Horses,15/03/2015
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10752, ""name"": ""War""}]",2604,Born on the Fourth of July,20/12/1989
"[{""id"": 35, ""name"": ""Comedy""}]",864,Cool Runnings,30/09/1993
"[{""id"": 9648, ""name"": ""Mystery""}, {""id"": 27, ""name"": ""Horror""}]",14435,My Bloody Valentine,16/01/2009
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10402, ""name"": ""Music""}]",1931,Stomp the Yard,16/05/2007
"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",691,The Spy Who Loved Me,7/07/1977
"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",9877,Urban Legend,25/09/1998
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",62008,Good Deeds,23/02/2012
"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}]",12227,White Fang,18/01/1991
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",13824,Superstar,8/10/1999
"[{""id"": 36, ""name"": ""History""}, {""id"": 18, ""name"": ""Drama""}]",71688,The Iron Lady,30/12/2011
"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 10749, ""name"": ""Romance""}]",15173,Jonah: A VeggieTales Movie,4/10/2002
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",8291,Poetic Justice,23/07/1993
"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}]",13950,All About the Benjamins,8/03/2002
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 10749, ""name"": ""Romance""}]",12158,Vampire in Brooklyn,27/10/1995
"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 14, ""name"": ""Fantasy""}]",11586,Exorcist II: The Heretic,17/06/1977
"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",10008,An American Haunting,5/05/2005
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",2830,My Boss's Daughter,21/08/2003
"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 12, ""name"": ""Adventure""}]",12403,A Perfect Getaway,8/06/2009
"[{""id"": 35, ""name"": ""Comedy""}]",34563,Our Family Wedding,12/03/2010
"[{""id"": 35, ""name"": ""Comedy""}]",14557,Dead Man on Campus,21/08/1998
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10752, ""name"": ""War""}]",10368,Tea with Mussolini,25/03/1999
"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",10280,Thinner,25/10/1996
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10402, ""name"": ""Music""}, {""id"": 10749, ""name"": ""Romance""}]",12637,"New York, New York",21/06/1977
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",34152,Crooklyn,13/05/1994
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",14434,I Think I Love My Wife,16/03/2007
"[{""id"": 27, ""name"": ""Horror""}, {""id"": 878, ""name"": ""Science Fiction""}]",11470,Jason X,24/07/2001
"[{""id"": 36, ""name"": ""History""}, {""id"": 18, ""name"": ""Drama""}]",10741,Bobby,5/09/2006
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",24940,Head Over Heels,2/02/2001
"[{""id"": 35, ""name"": ""Comedy""}]",82679,Fun Size,25/10/2012
"[{""id"": 18, ""name"": ""Drama""}]",2013,Le scaphandre et le papillon,22/05/2007
"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}]",1440,Little Children,6/10/2006
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",18041,Gossip,21/04/2000
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",28029,A Walk on the Moon,29/01/1999
"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",1123,Catch a Fire,27/10/2006
"[{""id"": 27, ""name"": ""Horror""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",14033,Soul Survivors,6/09/2001
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",87729,Jefferson in Paris,31/03/1995
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",16899,Easy Virtue,1/01/2008
"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",41317,Caravans,2/11/1978
"[{""id"": 36, ""name"": ""History""}, {""id"": 18, ""name"": ""Drama""}]",245700,Mr. Turner,31/10/2014
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",37842,Les herbes folles,20/05/2009
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",9045,Amen.,13/02/2002
"[{""id"": 36, ""name"": ""History""}, {""id"": 28, ""name"": ""Action""}]",44092,剑雨,1/09/2010
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",16005,The Lucky Ones,26/09/2008
"[{""id"": 18, ""name"": ""Drama""}]",44754,Margaret,30/09/2011
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 27, ""name"": ""Horror""}]",23988,Stan Helsing,27/10/2009
"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}]",43949,Flipped,6/08/2010
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",142,Brokeback Mountain,2/09/2005
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",9603,Clueless,19/07/1995
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",10712,Far from Heaven,1/09/2002
"[{""id"": 35, ""name"": ""Comedy""}]",243938,Hot Tub Time Machine 2,20/02/2015
"[{""id"": 18, ""name"": ""Drama""}]",10876,Quills,22/11/2000
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]",86838,Seven Psychopaths,7/09/2012
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",25208,The Caveman's Valentine,19/01/2001
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 10752, ""name"": ""War""}]",613,Der Untergang,8/09/2004
"[{""id"": 18, ""name"": ""Drama""}]",1913,Mar adentro,3/09/2004
"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 18, ""name"": ""Drama""}]",97370,Under the Skin,14/03/2014
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10752, ""name"": ""War""}]",801,"Good Morning, Vietnam",23/12/1987
"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 53, ""name"": ""Thriller""}]",70829,The Last Godfather,29/12/2010
"[{""id"": 99, ""name"": ""Documentary""}, {""id"": 10402, ""name"": ""Music""}, {""id"": 10751, ""name"": ""Family""}]",54518,Justin Bieber: Never Say Never,11/02/2011
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",44214,Black Swan,2/12/2010
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}]",240,The Godfather: Part II,20/12/1974
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 10402, ""name"": ""Music""}]",9816,Save the Last Dance,12/01/2001
"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",10131,A Nightmare on Elm Street 4: The Dream Master,19/08/1988
"[{""id"": 18, ""name"": ""Drama""}]",339984,Miracles from Heaven,17/03/2016
"[{""id"": 35, ""name"": ""Comedy""}]",8859,"Dude, Where’s My Car?",15/12/2000
"[{""id"": 80, ""name"": ""Crime""}, {""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 37, ""name"": ""Western""}]",11967,Young Guns,12/08/1988
"[{""id"": 35, ""name"": ""Comedy""}]",239563,St. Vincent,9/10/2014
